style_idx,style,cluster,rung,k,channel,n_off,n_on,count_delta,intersection,sym_diff,added,removed,jaccard,jaccard_distance,retention,ids_off,ids_on
27,Investigative,Exploratory,Analogical,8,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
28,Speculative,Exploratory,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
28,Speculative,Exploratory,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
28,Speculative,Exploratory,Surface,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
28,Speculative,Exploratory,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 11
28,Speculative,Exploratory,Surface,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
28,Speculative,Exploratory,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 7 11
28,Speculative,Exploratory,Surface,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
28,Speculative,Exploratory,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 11 17 24,1 7 11 30
28,Speculative,Exploratory,Surface,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
28,Speculative,Exploratory,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 10 12 15 17 19 22,1 3 7 10 11 21 30 32
28,Speculative,Exploratory,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
28,Speculative,Exploratory,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
28,Speculative,Exploratory,Shallow,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
28,Speculative,Exploratory,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 11
28,Speculative,Exploratory,Shallow,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
28,Speculative,Exploratory,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 7 11
28,Speculative,Exploratory,Shallow,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
28,Speculative,Exploratory,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 11 17 24,1 7 11 30
28,Speculative,Exploratory,Shallow,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
28,Speculative,Exploratory,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 10 12 15 17 19 22,1 3 7 10 11 21 30 32
28,Speculative,Exploratory,Contextual,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
28,Speculative,Exploratory,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
28,Speculative,Exploratory,Contextual,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
28,Speculative,Exploratory,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 16,1 10
28,Speculative,Exploratory,Contextual,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
28,Speculative,Exploratory,Contextual,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,1 11 21,1 7 11
28,Speculative,Exploratory,Contextual,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
28,Speculative,Exploratory,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 7 15 18,1 3 7 10
28,Speculative,Exploratory,Contextual,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
28,Speculative,Exploratory,Contextual,8,cross,8,7,-1,5,5,2,3,0.500000,0.500000,0.625000,1 2 3 7 10 11 15 16,1 3 7 10 11 21 30
28,Speculative,Exploratory,Analogical,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
28,Speculative,Exploratory,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
28,Speculative,Exploratory,Analogical,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
28,Speculative,Exploratory,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
28,Speculative,Exploratory,Analogical,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
28,Speculative,Exploratory,Analogical,3,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
28,Speculative,Exploratory,Analogical,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
28,Speculative,Exploratory,Analogical,4,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
28,Speculative,Exploratory,Analogical,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
28,Speculative,Exploratory,Analogical,8,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
29,Philosophical,Exploratory,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
29,Philosophical,Exploratory,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
29,Philosophical,Exploratory,Surface,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
29,Philosophical,Exploratory,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 11
29,Philosophical,Exploratory,Surface,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
29,Philosophical,Exploratory,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 7 11
29,Philosophical,Exploratory,Surface,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
29,Philosophical,Exploratory,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 11 17 24,1 7 11 30
29,Philosophical,Exploratory,Surface,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
29,Philosophical,Exploratory,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 10 12 15 17 19 22,1 3 7 10 11 21 30 32
29,Philosophical,Exploratory,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
29,Philosophical,Exploratory,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
29,Philosophical,Exploratory,Shallow,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
29,Philosophical,Exploratory,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 11
29,Philosophical,Exploratory,Shallow,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
29,Philosophical,Exploratory,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 7 11
29,Philosophical,Exploratory,Shallow,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
29,Philosophical,Exploratory,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 11 17 24,1 7 11 30
29,Philosophical,Exploratory,Shallow,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
29,Philosophical,Exploratory,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 10 12 15 17 19 22,1 3 7 10 11 21 30 32
29,Philosophical,Exploratory,Contextual,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
29,Philosophical,Exploratory,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
29,Philosophical,Exploratory,Contextual,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
29,Philosophical,Exploratory,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 16,1 10
29,Philosophical,Exploratory,Contextual,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
29,Philosophical,Exploratory,Contextual,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,1 11 21,1 7 11
29,Philosophical,Exploratory,Contextual,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
29,Philosophical,Exploratory,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 7 15 18,1 3 7 10
29,Philosophical,Exploratory,Contextual,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
29,Philosophical,Exploratory,Contextual,8,cross,8,7,-1,5,5,2,3,0.500000,0.500000,0.625000,1 2 3 7 10 11 15 16,1 3 7 10 11 21 30
29,Philosophical,Exploratory,Analogical,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,4,13
29,Philosophical,Exploratory,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
29,Philosophical,Exploratory,Analogical,2,same,2,2,0,0,4,2,2,0.000000,1.000000,0.000000,4 23,13 28
29,Philosophical,Exploratory,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
29,Philosophical,Exploratory,Analogical,3,same,3,3,0,0,6,3,3,0.000000,1.000000,0.000000,4 9 23,13 28 31
29,Philosophical,Exploratory,Analogical,3,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
29,Philosophical,Exploratory,Analogical,4,same,4,3,-1,1,5,2,3,0.166667,0.833333,0.250000,4 9 23 31,13 28 31
29,Philosophical,Exploratory,Analogical,4,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
29,Philosophical,Exploratory,Analogical,8,same,8,3,-5,3,5,0,5,0.375000,0.625000,0.375000,4 6 9 13 23 28 31 34,13 28 31
29,Philosophical,Exploratory,Analogical,8,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
30,Reflective,Meta,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
30,Reflective,Meta,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
30,Reflective,Meta,Surface,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
30,Reflective,Meta,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
30,Reflective,Meta,Surface,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
30,Reflective,Meta,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
30,Reflective,Meta,Surface,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
30,Reflective,Meta,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
30,Reflective,Meta,Surface,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
30,Reflective,Meta,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
30,Reflective,Meta,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
30,Reflective,Meta,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
30,Reflective,Meta,Shallow,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
30,Reflective,Meta,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
30,Reflective,Meta,Shallow,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
30,Reflective,Meta,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
30,Reflective,Meta,Shallow,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
30,Reflective,Meta,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
30,Reflective,Meta,Shallow,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
30,Reflective,Meta,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
30,Reflective,Meta,Contextual,1,same,1,0,-1,0,1,0,1,0.000000,1.000000,0.000000,15,
30,Reflective,Meta,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
30,Reflective,Meta,Contextual,2,same,2,0,-2,0,2,0,2,0.000000,1.000000,0.000000,15 22,
30,Reflective,Meta,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
30,Reflective,Meta,Contextual,3,same,3,0,-3,0,3,0,3,0.000000,1.000000,0.000000,15 18 29,
30,Reflective,Meta,Contextual,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
30,Reflective,Meta,Contextual,4,same,4,0,-4,0,4,0,4,0.000000,1.000000,0.000000,15 16 18 22,
30,Reflective,Meta,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
30,Reflective,Meta,Contextual,8,same,6,0,-6,0,6,0,6,0.000000,1.000000,0.000000,15 16 18 22 29 33,
30,Reflective,Meta,Contextual,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
30,Reflective,Meta,Analogical,1,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
30,Reflective,Meta,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
30,Reflective,Meta,Analogical,2,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
30,Reflective,Meta,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 13,3 13
30,Reflective,Meta,Analogical,3,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
30,Reflective,Meta,Analogical,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,3 7 23,3 7 13
30,Reflective,Meta,Analogical,4,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
30,Reflective,Meta,Analogical,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,3 6 9 23,3 7 13 28
30,Reflective,Meta,Analogical,8,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
30,Reflective,Meta,Analogical,8,cross,8,5,-3,4,5,1,4,0.444444,0.555556,0.500000,3 4 6 7 9 13 23 28,3 7 13 28 31
31,Contemplative,Meta,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
31,Contemplative,Meta,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
31,Contemplative,Meta,Surface,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
31,Contemplative,Meta,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
31,Contemplative,Meta,Surface,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
31,Contemplative,Meta,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
31,Contemplative,Meta,Surface,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
31,Contemplative,Meta,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
31,Contemplative,Meta,Surface,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
31,Contemplative,Meta,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
31,Contemplative,Meta,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
31,Contemplative,Meta,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
31,Contemplative,Meta,Shallow,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
31,Contemplative,Meta,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
31,Contemplative,Meta,Shallow,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
31,Contemplative,Meta,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
31,Contemplative,Meta,Shallow,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
31,Contemplative,Meta,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
31,Contemplative,Meta,Shallow,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
31,Contemplative,Meta,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
31,Contemplative,Meta,Contextual,1,same,1,0,-1,0,1,0,1,0.000000,1.000000,0.000000,15,
31,Contemplative,Meta,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
31,Contemplative,Meta,Contextual,2,same,2,0,-2,0,2,0,2,0.000000,1.000000,0.000000,15 22,
31,Contemplative,Meta,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
31,Contemplative,Meta,Contextual,3,same,3,0,-3,0,3,0,3,0.000000,1.000000,0.000000,15 18 29,
31,Contemplative,Meta,Contextual,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
31,Contemplative,Meta,Contextual,4,same,4,0,-4,0,4,0,4,0.000000,1.000000,0.000000,15 16 18 22,
31,Contemplative,Meta,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
31,Contemplative,Meta,Contextual,8,same,6,0,-6,0,6,0,6,0.000000,1.000000,0.000000,15 16 18 22 29 33,
31,Contemplative,Meta,Contextual,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
31,Contemplative,Meta,Analogical,1,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
31,Contemplative,Meta,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
31,Contemplative,Meta,Analogical,2,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
31,Contemplative,Meta,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 13,3 13
31,Contemplative,Meta,Analogical,3,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
31,Contemplative,Meta,Analogical,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,3 7 23,3 7 13
31,Contemplative,Meta,Analogical,4,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
31,Contemplative,Meta,Analogical,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,3 6 9 23,3 7 13 28
31,Contemplative,Meta,Analogical,8,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
31,Contemplative,Meta,Analogical,8,cross,8,5,-3,4,5,1,4,0.444444,0.555556,0.500000,3 4 6 7 9 13 23 28,3 7 13 28 31
32,Metacognitive,Meta,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
32,Metacognitive,Meta,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
32,Metacognitive,Meta,Surface,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
32,Metacognitive,Meta,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
32,Metacognitive,Meta,Surface,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
32,Metacognitive,Meta,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
32,Metacognitive,Meta,Surface,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
32,Metacognitive,Meta,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
32,Metacognitive,Meta,Surface,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
32,Metacognitive,Meta,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
32,Metacognitive,Meta,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
32,Metacognitive,Meta,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
32,Metacognitive,Meta,Shallow,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
32,Metacognitive,Meta,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
32,Metacognitive,Meta,Shallow,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
32,Metacognitive,Meta,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
32,Metacognitive,Meta,Shallow,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
32,Metacognitive,Meta,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
32,Metacognitive,Meta,Shallow,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
32,Metacognitive,Meta,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
32,Metacognitive,Meta,Contextual,1,same,1,0,-1,0,1,0,1,0.000000,1.000000,0.000000,15,
32,Metacognitive,Meta,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
32,Metacognitive,Meta,Contextual,2,same,2,0,-2,0,2,0,2,0.000000,1.000000,0.000000,15 22,
32,Metacognitive,Meta,Contextual,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
32,Metacognitive,Meta,Contextual,3,same,3,0,-3,0,3,0,3,0.000000,1.000000,0.000000,15 18 29,
32,Metacognitive,Meta,Contextual,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
32,Metacognitive,Meta,Contextual,4,same,4,0,-4,0,4,0,4,0.000000,1.000000,0.000000,15 16 18 22,
32,Metacognitive,Meta,Contextual,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
32,Metacognitive,Meta,Contextual,8,same,6,0,-6,0,6,0,6,0.000000,1.000000,0.000000,15 16 18 22 29 33,
32,Metacognitive,Meta,Contextual,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
32,Metacognitive,Meta,Analogical,1,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
32,Metacognitive,Meta,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
32,Metacognitive,Meta,Analogical,2,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
32,Metacognitive,Meta,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 13,3 13
32,Metacognitive,Meta,Analogical,3,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
32,Metacognitive,Meta,Analogical,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,3 7 23,3 7 13
32,Metacognitive,Meta,Analogical,4,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
32,Metacognitive,Meta,Analogical,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,3 6 9 23,3 7 13 28
32,Metacognitive,Meta,Analogical,8,same,0,0,0,0,0,0,0,1.000000,0.000000,1.000000,,
32,Metacognitive,Meta,Analogical,8,cross,8,5,-3,4,5,1,4,0.444444,0.555556,0.500000,3 4 6 7 9 13 23 28,3 7 13 28 31
33,Wise,Meta,Surface,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
33,Wise,Meta,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
33,Wise,Meta,Surface,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
33,Wise,Meta,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
33,Wise,Meta,Surface,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
33,Wise,Meta,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
33,Wise,Meta,Surface,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
33,Wise,Meta,Surface,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
33,Wise,Meta,Surface,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
33,Wise,Meta,Surface,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
33,Wise,Meta,Shallow,1,same,1,1,0,0,2,1,1,0.000000,1.000000,0.000000,12,32
33,Wise,Meta,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
33,Wise,Meta,Shallow,2,same,2,1,-1,0,3,1,2,0.000000,1.000000,0.000000,12 22,32
33,Wise,Meta,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 11,1 13
33,Wise,Meta,Shallow,3,same,3,1,-2,0,4,1,3,0.000000,1.000000,0.000000,12 18 25,32
33,Wise,Meta,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 7 17,1 10 21
33,Wise,Meta,Shallow,4,same,4,1,-3,0,5,1,4,0.000000,1.000000,0.000000,12 16 22 27,32
33,Wise,Meta,Shallow,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,1 6 11 23,1 7 11 21
33,Wise,Meta,Shallow,8,same,8,1,-7,0,9,1,8,0.000000,1.000000,0.000000,12 14 15 16 18 19 22 24,32
33,Wise,Meta,Shallow,8,cross,8,8,0,3,10,5,5,0.230769,0.769231,0.375000,1 3 6 9 11 17 23 30,1 3 7 10 11 13 21 28
33,Wise,Meta,Contextual,1,same,1,0,-1,0,1,0,1,0.000000,1.000000,0.000000,15,
33,Wise,Meta,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
33,Wise,Meta,Contextual,2,same,2,0,-2,0,2,0,2,0.000000,1.000000,0.000000,15 22,
