# COCA master lexicon (ngrams.info coca_lexicon.txt, format #3), compacted.
# word<TAB>lemma<TAB>pos — pos: n noun · v verb · b be/aux · j adj · r adverb · i prep.
# First (highest-frequency) reading per surface form; top ~20k alphabetic forms.
distribution	distribution	n
governments	government	n
gift	gift	n
firms	firm	n
investors	investor	n
papers	paper	n
consequences	consequence	n
identify	identify	v
soul	soul	n
below	below	r
prepared	prepare	v
techniques	technique	n
technical	technical	j
soil	soil	n
milk	milk	n
okay	okay	r
caught	catch	v
appearance	appearance	n
helped	help	v
shot	shot	n
exchange	exchange	n
existence	existence	n
elections	election	n
studio	studio	n
golf	golf	n
clean	clean	j
communication	communication	n
debt	debt	n
spiritual	spiritual	j
colors	color	n
characters	character	n
narrow	narrow	j
pleasure	pleasure	n
complex	complex	j
location	location	n
suit	suit	n
reached	reach	v
seeking	seek	v
nodded	nod	v
responses	response	n
realize	realize	v
beer	beer	n
athletes	athlete	n
grass	grass	n
dramatic	dramatic	j
flowers	flower	n
sick	sick	j
positions	position	n
forever	forever	r
accident	accident	n
participation	participation	n
ohio	ohio	n
widely	widely	r
definitely	definitely	r
assistance	assistance	n
ph	ph	n
santa	santa	n
eastern	eastern	j
jeff	jeff	n
catch	catch	v
theater	theater	n
attitudes	attitude	n
chicken	chicken	n
plate	plate	n
typically	typically	r
sweet	sweet	j
wore	wear	v
achieve	achieve	v
wednesday	wednesday	n
abc	abc	n
brings	bring	v
correct	correct	j
susan	susan	n
finds	find	v
contact	contact	n
planet	planet	n
jerry	jerry	n
west	west	n
length	length	n
forget	forget	v
fishing	fishing	n
overall	overall	j
plus	plus	i
formal	formal	j
connection	connection	n
firm	firm	n
fat	fat	n
telephone	telephone	n
contemporary	contemporary	j
key	key	j
temperature	temperature	n
meetings	meeting	n
silent	silent	j
choices	choice	n
fairly	fairly	r
tools	tool	n
christ	christ	n
afford	afford	v
respond	respond	v
consumer	consumer	n
bedroom	bedroom	n
arab	arab	j
facilities	facility	n
gay	gay	j
fast	fast	r
ear	ear	n
hoping	hope	v
vehicle	vehicle	n
recognize	recognize	v
finger	finger	n
emergency	emergency	n
pacific	pacific	n
engine	engine	n
choose	choose	v
immediate	immediate	j
joining	join	v
drive	drive	v
upper	upper	j
commission	commission	n
yellow	yellow	j
joseph	joseph	n
neighbors	neighbor	n
deeply	deeply	r
note	note	n
forth	forth	r
reported	report	v
curriculum	curriculum	n
violent	violent	j
slow	slow	j
panel	panel	n
pull	pull	v
israeli	israeli	j
reading	read	v
listen	listen	v
readers	reader	n
walking	walk	v
michigan	michigan	n
belief	belief	n
named	name	v
specifically	specifically	r
minister	minister	n
motion	motion	n
meant	mean	v
consistent	consistent	j
landscape	landscape	n
existing	existing	j
childhood	childhood	n
brothers	brother	n
abortion	abortion	n
computers	computer	n
guns	gun	n
pocket	pocket	n
described	describe	v
creative	creative	j
option	option	n
meanwhile	meanwhile	r
master	master	n
block	block	n
fair	fair	j
chose	choose	v
speaking	speak	v
opens	open	v
howard	howard	n
limited	limited	j
victim	victim	n
leads	lead	v
mirror	mirror	n
passed	pass	v
review	review	n
helps	help	v
characteristics	characteristic	n
racial	racial	j
require	require	v
happening	happen	v
proposal	proposal	n
raised	raise	v
address	address	v
sad	sad	j
mothers	mother	n
atmosphere	atmosphere	n
courses	course	n
sale	sale	n
expectations	expectation	n
fundamental	fundamental	j
represents	represent	v
beach	beach	n
wondered	wonder	v
division	division	n
barbara	barbara	n
goods	good	n
criminal	criminal	j
meaning	meaning	n
paying	pay	v
situations	situation	n
brian	brian	n
farmers	farmer	n
busy	busy	j
train	train	n
caused	cause	v
fruit	fruit	n
fashion	fashion	n
emphasis	emphasis	n
solid	solid	j
learning	learning	n
visible	visible	j
films	film	n
banks	bank	n
jews	jew	n
eggs	egg	n
bird	bird	n
discuss	discuss	v
resistance	resistance	n
variables	variable	n
northern	northern	j
cover	cover	v
thick	thick	j
miami	miami	n
struggle	struggle	n
threw	throw	v
universe	universe	n
laughed	laugh	v
package	package	n
illinois	illinois	n
steel	steel	n
sleep	sleep	n
competitive	competitive	j
guests	guest	n
immigrants	immigrant	n
lying	lie	v
philadelphia	philadelphia	n
handle	handle	v
asia	asia	n
flow	flow	n
instruction	instruction	n
facing	face	v
principles	principle	n
resolution	resolution	n
visual	visual	j
breast	breast	n
noise	noise	n
criticism	criticism	n
involvement	involvement	n
received	receive	v
bread	bread	n
allowing	allow	v
unable	unable	j
shall	shall	v
yard	yard	n
liberal	liberal	j
writes	write	v
treated	treat	v
moreover	moreover	r
miss	miss	n
receive	receive	v
storm	storm	n
knees	knee	n
increased	increased	j
creation	creation	n
glad	glad	j
statements	statement	n
britain	britain	n
procedures	procedure	n
frame	frame	n
tears	tear	n
politicians	politician	n
pepper	pepper	n
paintings	painting	n
excellent	excellent	j
theme	theme	n
simpson	simpson	n
mexican	mexican	j
leading	lead	v
ordinary	ordinary	j
jersey	jersey	n
enemy	enemy	n
usual	usual	j
indians	indian	n
bottle	bottle	n
cheese	cheese	n
previously	previously	r
numerous	numerous	j
demand	demand	n
crucial	crucial	j
rarely	rarely	r
strongly	strongly	r
included	include	v
severe	severe	j
ears	ear	n
object	object	n
principle	principle	n
follows	follow	v
reporters	reporter	n
practical	practical	j
miller	miller	n
intense	intense	j
dreams	dream	n
released	release	v
musical	musical	j
ensure	ensure	v
discovered	discover	v
bought	buy	v
managers	manager	n
examples	example	n
sold	sell	v
believed	believe	v
dress	dress	n
alcohol	alcohol	n
faces	face	n
smart	smart	j
courts	court	n
capable	capable	j
mass	mass	j
philosophy	philosophy	n
essentially	essentially	r
tea	tea	n
heavily	heavily	r
intervention	intervention	n
neither	neither	r
worse	bad	j
drew	draw	v
cbs	cbs	n
votes	vote	n
weak	weak	j
partners	partner	n
poverty	poverty	n
enforcement	enforcement	n
elsewhere	elsewhere	r
writing	write	v
mixture	mixture	n
documents	document	n
returned	return	v
humans	human	n
psychological	psychological	j
self	self	n
judgment	judgment	n
nervous	nervous	j
sector	sector	n
writers	writer	n
centers	center	n
recognition	recognition	n
prime	prime	j
visit	visit	n
lewis	lewis	n
roof	roof	n
roles	role	n
requirements	requirement	n
personnel	personnel	n
facility	facility	n
duty	duty	n
ed	ed	n
chain	chain	n
stocks	stock	n
reporter	reporter	n
standard	standard	j
apparent	apparent	j
climate	climate	n
agenda	agenda	n
session	session	n
bills	bill	n
tone	tone	n
approximately	approximately	r
charlie	charlie	n
comments	comment	n
definition	definition	n
dust	dust	n
wear	wear	v
application	application	n
perfectly	perfectly	r
grand	grand	j
gary	gary	n
foundation	foundation	n
injury	injury	n
therapy	therapy	n
visitors	visitor	n
losing	lose	v
equally	equally	r
sand	sand	n
daniel	daniel	n
lesson	lesson	n
suicide	suicide	n
category	category	n
luck	luck	n
campus	campus	n
quietly	quietly	r
blacks	black	n
gray	gray	j
helping	help	v
continued	continue	v
client	client	n
official	official	j
arizona	arizona	n
bottom	bottom	n
worker	worker	n
cream	cream	n
asian	asian	j
selling	sell	v
transition	transition	n
pushing	push	v
grade	grade	n
map	map	n
substantial	substantial	j
hat	hat	n
rise	rise	n
produced	produce	v
rapidly	rapidly	r
kuwait	kuwait	n
taylor	taylor	n
code	code	n
staring	stare	v
guest	guest	n
mountains	mountain	n
selection	selection	n
falling	fall	v
fun	fun	n
achievement	achievement	n
stomach	stomach	n
kevin	kevin	n
explanation	explanation	n
throat	throat	n
personality	personality	n
western	western	j
seats	seat	n
serving	serve	v
brief	brief	j
airport	airport	n
baghdad	baghdad	n
palestinian	palestinian	j
bags	bag	n
check	check	v
library	library	n
effectively	effectively	r
wooden	wooden	j
el	el	n
absence	absence	n
sensitive	sensitive	j
lucky	lucky	j
nights	night	n
constantly	constantly	r
married	married	j
related	relate	v
pulls	pull	v
ted	ted	n
fighting	fight	v
gold	gold	n
olympic	olympic	j
sounds	sound	v
terrorism	terrorism	n
native	native	j
processes	process	n
islamic	islamic	j
memories	memory	n
wedding	wedding	n
inner	inner	j
diversity	diversity	n
bathroom	bathroom	n
permanent	permanent	j
exposure	exposure	n
mayor	mayor	n
massachusetts	massachusetts	n
matters	matter	n
procedure	procedure	n
talent	talent	n
literally	literally	r
trend	trend	n
lessons	lesson	n
jimmy	jimmy	n
king	king	n
volume	volume	n
users	user	n
moon	moon	n
regarding	regarding	i
closer	close	r
wave	wave	n
anderson	anderson	n
post	post	n
foods	food	n
afghanistan	afghanistan	n
voices	voice	n
aggressive	aggressive	j
butter	butter	n
behaviors	behavior	n
columbia	columbia	n
moscow	moscow	n
savings	saving	n
darkness	darkness	n
retirement	retirement	n
reputation	reputation	n
fred	fred	n
stronger	strong	j
survive	survive	v
depends	depend	v
involving	involve	v
knife	knife	n
symptoms	symptom	n
waited	wait	v
conventional	conventional	j
plays	play	v
technique	technique	n
executives	executive	n
categories	category	n
tim	tim	n
double	double	j
interviews	interview	n
machines	machine	n
institution	institution	n
journal	journal	n
taste	taste	n
elizabeth	elizabeth	n
affairs	affair	n
bone	bone	n
device	device	n
distant	distant	j
babies	baby	n
sauce	sauce	n
coast	coast	n
challenges	challenge	n
newspapers	newspaper	n
host	host	n
usa	usa	n
conservative	conservative	j
shock	shock	n
pennsylvania	pennsylvania	n
authors	author	n
andrew	andrew	n
tool	tool	n
dance	dance	n
harvard	harvard	n
scenes	scene	n
offered	offer	v
regulations	regulation	n
precisely	precisely	r
persons	person	n
amazing	amazing	j
difficulty	difficulty	n
detail	detail	n
juice	juice	n
establish	establish	v
hit	hit	v
clark	clark	n
eric	eric	n
vehicles	vehicle	n
mood	mood	n
conclusion	conclusion	n
offices	office	n
destruction	destruction	n
cat	cat	n
describe	describe	v
photographs	photograph	n
benefit	benefit	n
offers	offer	v
independence	independence	n
incident	incident	n
sending	send	v
electronic	electronic	j
biological	biological	j
outcome	outcome	n
ocean	ocean	n
actor	actor	n
wondering	wonder	v
sarah	sarah	n
cable	cable	n
bruce	bruce	n
shots	shot	n
purposes	purpose	n
parking	parking	n
supply	supply	n
zone	zone	n
recalls	recall	v
dollar	dollar	n
beliefs	belief	n
employment	employment	n
sharp	sharp	j
teaspoon	teaspoon	n
patient	patient	n
contains	contain	v
via	via	i
approval	approval	n
males	male	n
roger	roger	n
chosen	choose	v
meal	meal	n
la	la	n
coaches	coach	n
depression	depression	n
stairs	stair	n
draw	draw	v
honest	honest	j
harris	harris	n
studying	study	v
bridge	bridge	n
aspect	aspect	n
teaching	teaching	n
diet	diet	n
networks	network	n
ray	ray	n
answers	answer	n
claims	claim	n
sons	son	n
pure	pure	j
notes	note	n
birthday	birthday	n
wealth	wealth	n
testimony	testimony	n
jacket	jacket	n
linda	linda	n
corn	corn	n
pregnant	pregnant	j
literary	literary	j
stared	stare	v
valuable	valuable	j
articles	article	n
multiple	multiple	j
accounts	account	n
acres	acre	n
taught	teach	v
extraordinary	extraordinary	j
clinical	clinical	j
jane	jane	n
recovery	recovery	n
powers	power	n
structures	structure	n
allen	allen	n
stephen	stephen	n
covered	cover	v
album	album	n
iowa	iowa	n
bike	bike	n
hospitals	hospital	n
element	element	n
demands	demand	n
relevant	relevant	j
fit	fit	v
column	column	n
unintelligible	unintelligible	j
bones	bone	n
ann	ann	n
grandmother	grandmother	n
sentence	sentence	n
describes	describe	v
negotiations	negotiation	n
leaves	leaf	n
stupid	stupid	j
settlement	settlement	n
pilot	pilot	n
phase	phase	n
enjoy	enjoy	v
presented	present	v
components	component	n
anger	anger	n
risks	risk	n
dallas	dallas	n
external	external	j
fill	fill	v
reference	reference	n
reduction	reduction	n
immigration	immigration	n
passage	passage	n
household	household	n
pat	pat	n
determined	determine	v
pants	pant	n
tremendous	tremendous	j
stations	station	n
movements	movement	n
dirt	dirt	n
smoke	smoke	n
lincoln	lincoln	n
unfortunately	unfortunately	r
revenue	revenue	n
coat	coat	n
assets	asset	n
accurate	accurate	j
conducted	conduct	v
walter	walter	n
picked	pick	v
arrived	arrive	v
seattle	seattle	n
replied	reply	v
remarkable	remarkable	j
portion	portion	n
claim	claim	n
schedule	schedule	n
driving	drive	v
established	establish	v
alan	alan	n
crimes	crime	n
spokesman	spokesman	n
democrat	democrat	n
ceo	ceo	n
deficit	deficit	n
anxiety	anxiety	n
unlikely	unlikely	j
furniture	furniture	n
dave	dave	n
rice	rice	n
entertainment	entertainment	n
diverse	diverse	j
orleans	orleans	n
affect	affect	v
billy	billy	n
sidebar	sidebar	n
ross	ross	n
expansion	expansion	n
shadow	shadow	n
and	and	r
exists	exist	v
gently	gently	r
trail	trail	n
circle	circle	n
ring	ring	n
knee	knee	n
constant	constant	j
remaining	remaining	j
adult	adult	n
ultimate	ultimate	j
mention	mention	v
educators	educator	n
evaluation	evaluation	n
cultures	culture	n
cycle	cycle	n
throw	throw	v
perform	perform	v
vegetables	vegetable	n
sheet	sheet	n
considerable	considerable	j
colleges	college	n
funding	funding	n
roads	road	n
instrument	instrument	n
devices	device	n
bay	bay	n
digital	digital	j
woods	wood	n
occasionally	occasionally	r
carter	carter	n
breakfast	breakfast	n
kansas	kansas	n
roughly	roughly	r
ford	ford	n
interpretation	interpretation	n
survival	survival	n
involves	involve	v
regions	region	n
holes	hole	n
hurt	hurt	v
hill	hill	n
ticket	ticket	n
earnings	earnings	n
aircraft	aircraft	n
contributions	contribution	n
atlantic	atlantic	n
glasses	glass	n
dna	dna	n
fellow	fellow	j
customer	customer	n
respondents	respondent	n
edward	edward	n
egg	egg	n
reaching	reach	v
minds	mind	n
straight	straight	r
extensive	extensive	j
perception	perception	n
disaster	disaster	n
significance	significance	n
territory	territory	n
row	row	n
skill	skill	n
orders	order	n
kelly	kelly	n
genetic	genetic	j
adding	add	v
jail	jail	n
personally	personally	r
engineering	engineering	n
release	release	n
historic	historic	j
discipline	discipline	n
regularly	regularly	r
satisfaction	satisfaction	n
electricity	electricity	n
served	serve	v
dick	dick	n
doubt	doubt	n
dressed	dress	v
professionals	professional	n
mainly	mainly	r
sudden	sudden	j
odd	odd	j
calories	calorie	n
until	until	i
mad	mad	j
irish	irish	j
electric	electric	j
participate	participate	v
horses	horse	n
italian	italian	j
restaurants	restaurant	n
newly	newly	r
interaction	interaction	n
revolution	revolution	n
cigarette	cigarette	n
score	score	n
pulling	pull	v
letting	let	v
alex	alex	n
nearby	nearby	j
canadian	canadian	j
touch	touch	n
committed	commit	v
illness	illness	n
terror	terror	n
muslim	muslim	j
apply	apply	v
asleep	asleep	j
muscle	muscle	n
golden	golden	j
nbc	nbc	n
winner	winner	n
appeal	appeal	n
cooperation	cooperation	n
serves	serve	v
seek	seek	v
journey	journey	n
manhattan	manhattan	n
ryan	ryan	n
chemical	chemical	j
attractive	attractive	j
enter	enter	v
explained	explain	v
cuba	cuba	n
exist	exist	v
populations	population	n
travel	travel	n
description	description	n
diego	diego	n
comparison	comparison	n
ap	ap	n
stands	stand	v
reasonable	reasonable	j
awareness	awareness	n
agreed	agree	v
italy	italy	n
passion	passion	n
ceiling	ceiling	n
roots	root	n
remembered	remember	v
bunch	bunch	n
avenue	avenue	n
potentially	potentially	r
instruments	instrument	n
messages	message	n
academy	academy	n
speaks	speak	v
route	route	n
breaking	break	v
expert	expert	n
wheel	wheel	n
politically	politically	r
though	though	r
push	push	v
reader	reader	n
pace	pace	n
constitutional	constitutional	j
hero	hero	n
nancy	nancy	n
mail	mail	n
ride	ride	n
analysts	analyst	n
employee	employee	n
scholars	scholar	n
smooth	smooth	j
decline	decline	n
losses	loss	n
maryland	maryland	n
thrown	throw	v
defensive	defensive	j
nfl	nfl	n
promote	promote	v
cheap	cheap	j
centuries	century	n
joined	join	v
setting	set	v
fees	fee	n
daughters	daughter	n
remote	remote	j
coalition	coalition	n
arguments	argument	n
wet	wet	j
elderly	elderly	j
height	height	n
improvement	improvement	n
likes	like	v
rocks	rock	n
mississippi	mississippi	n
detroit	detroit	n
max	maximum	n
unknown	unknown	j
intellectual	intellectual	j
tables	table	n
generations	generation	n
winning	win	v
grounds	ground	n
navy	navy	n
occur	occur	v
ron	ron	n
minor	minor	j
whenever	whenever	r
muscles	muscle	n
vice	vice	j
prayer	prayer	n
constitution	constitution	n
applications	application	n
stability	stability	n
polls	poll	n
buying	buy	v
hearing	hear	v
raw	raw	j
feature	feature	n
andy	andy	n
latin	latin	j
properly	properly	r
sisters	sister	n
prominent	prominent	j
females	female	n
mere	mere	j
vital	vital	j
pale	pale	j
pan	pan	n
promise	promise	n
actors	actor	n
poll	poll	n
minnesota	minnesota	n
strategic	strategic	j
kerry	kerry	n
relatives	relative	n
boss	boss	n
lab	lab	n
headed	head	v
display	display	n
transportation	transportation	n
implications	implication	n
partly	partly	r
iron	iron	n
normally	normally	r
fort	fort	n
waves	wave	n
gain	gain	v
tasks	task	n
carried	carry	v
extreme	extreme	j
surprising	surprising	j
seasons	season	n
confident	confident	j
desert	desert	n
protein	protein	n
bible	bible	n
convention	convention	n
surely	surely	r
boots	boot	n
exciting	exciting	j
powell	powell	n
suppose	suppose	v
chances	chance	n
honor	honor	n
pollution	pollution	n
gorbachev	gorbachev	n
gap	gap	n
occurs	occur	v
criteria	criteria	n
fallen	fall	v
universities	university	n
drama	drama	n
impression	impression	n
concepts	concept	n
mystery	mystery	n
garlic	garlic	n
broken	broken	j
ratings	rating	n
sufficient	sufficient	j
nurse	nurse	n
leather	leather	n
terry	terry	n
filled	fill	v
producer	producer	n
creek	creek	n
van	van	n
tension	tension	n
affected	affect	v
thompson	thompson	n
fly	fly	v
patrick	patrick	n
congressional	congressional	j
spanish	spanish	j
