rank,word,freq,#texts,%caps
4362,editorial,18973,12027,0.19
4363,rings,18973,11712,0.17
4364,expense,18967,14673,0.02
4365,michelle,18967,7699,0.96
4366,dig,18966,14011,0.11
4367,experiments,18953,9400,0.05
4368,olive,18950,7752,0.16
4369,traveled,18948,15288,0.01
4370,scandal,18940,11226,0.06
4371,occasion,18939,15148,0.01
4372,reply,18929,11604,0.16
4373,scheme,18917,12082,0.03
4374,thread,18914,9687,0.04
4375,seemingly,18906,15941,0.03
4376,spin,18897,12915,0.11
4377,combine,18894,12379,0.24
4378,conclusions,18894,13078,0.18
4379,passengers,18888,8550,0.06
4380,preserve,18868,13976,0.08
4381,administrative,18865,9796,0.13
4382,raises,18864,14515,0.02
4383,marijuana,18858,5286,0.08
4384,gradually,18857,14756,0.12
4385,underlying,18849,13046,0.03
4386,cents,18848,10240,0.02
4387,summary,18841,11889,0.34
4388,flew,18823,13940,0.03
4389,saint,18823,8467,0.67
4390,timing,18807,13887,0.06
4391,chip,18803,9324,0.29
4392,actress,18793,10252,0.16
4393,nixon,18768,6844,1.0
4394,meals,18765,12356,0.06
4395,racing,18755,9734,0.16
4396,copies,18753,12063,0.04
4397,widespread,18736,14691,0.03
4398,wounded,18731,11712,0.06
4399,summit,18727,8875,0.31
4400,drops,18724,12787,0.04
4401,valid,18722,11986,0.02
4402,dc,18721,9734,0.97
4403,wage,18715,9205,0.03
4404,bishop,18713,5851,0.63
4405,recommendations,18712,11160,0.09
4406,representing,18708,14597,0.03
4407,diane,18707,5994,0.97
4408,insight,18706,14133,0.08
4409,charity,18703,10689,0.13
4410,grades,18702,9128,0.1
4411,reads,18692,13714,0.03
4412,beans,18684,8482,0.07
4413,yo,18679,6675,0.71
4414,pentagon,18677,8363,0.98
4415,voter,18677,7831,0.1
4416,invest,18676,12959,0.06
4417,separated,18673,14516,0.02
4418,stopping,18673,15517,0.06
4419,racism,18656,8254,0.07
4420,diabetes,18655,5885,0.14
4421,acquired,18645,13793,0.02
4422,uk,18642,8276,0.98
4423,le,18621,6925,0.64
4424,eager,18619,15886,0.04
4425,counting,18614,14323,0.07
4426,sue,18614,9535,0.53
4427,todd,18606,7935,0.98
4428,franklin,18600,9172,0.99
4429,directors,18598,10705,0.16
4430,suspected,18596,14147,0.02
4431,inch,18595,12397,0.03
4432,picks,18593,12191,0.07
4433,complaints,18591,12674,0.04
4434,assist,18588,13930,0.02
4435,globe,18587,13337,0.32
4436,domain,18577,7878,0.07
4437,emily,18572,5390,0.98
4438,cotton,18570,9529,0.2
4439,maintained,18563,14560,0.0
4440,parker,18553,6661,0.98
4441,possibilities,18543,14360,0.02
4442,muscles,18531,10087,0.02
4443,mac,18522,6604,0.91
4444,tail,18519,11387,0.05
4445,employer,18513,8667,0.03
4446,engineer,18513,11634,0.1
4447,difficulties,18506,12591,0.02
4448,pittsburgh,18498,8667,1.0
4449,satisfied,18493,14141,0.05
4450,institutional,18481,8965,0.12
4451,satellite,18470,9685,0.1
4452,garlic,18462,5891,0.06
4453,threatening,18448,14843,0.02
4454,alert,18443,13415,0.14
4455,temperatures,18437,9191,0.05
4456,database,18436,8814,0.09
4457,bull,18424,8852,0.34
4458,lawrence,18420,9384,0.99
4459,sophisticated,18416,14724,0.03
4460,maps,18410,8804,0.19
4461,claiming,18407,14347,0.03
4462,dishes,18398,11123,0.03
4463,interactions,18390,8875,0.03
4464,panic,18385,12890,0.09
4465,ours,18372,14818,0.09
4466,ethical,18369,8785,0.08
4467,competing,18367,14178,0.05
4468,clubs,18353,10950,0.07
4469,abroad,18348,12095,0.04
4470,exclusive,18306,13721,0.06
4471,charlotte,18305,6917,0.98
4472,slip,18294,14591,0.05
4473,chronic,18289,9368,0.09
4474,pile,18275,13009,0.03
4475,targeted,18270,13085,0.03
4476,fascinating,18266,14294,0.08
4477,knocked,18256,14282,0.03
4478,tennessee,18238,10462,1.0
4479,slipped,18226,13452,0.01
4480,permit,18203,11389,0.04
4481,beef,18196,9380,0.11
4482,reflection,18183,12794,0.04
4483,bankruptcy,18177,6632,0.13
4484,boards,18169,11391,0.06
4485,mitchell,18168,7460,1.0
4486,brooklyn,18165,9789,0.99
4487,boost,18164,14797,0.04
4488,prisoners,18164,8436,0.05
4489,dare,18160,13305,0.1
4490,blew,18156,14209,0.02
4491,partnership,18150,11570,0.17
4492,appointment,18147,11847,0.02
4493,bias,18145,9300,0.05
4494,makeup,18142,11041,0.09
4495,lowest,18136,13473,0.02
4496,format,18125,9906,0.04
4497,promoting,18121,13789,0.05
4498,repair,18120,12065,0.06
4499,dropping,18117,15190,0.05
4500,helen,18117,5230,0.99
4501,distinction,18108,11806,0.01
4502,guitar,18105,7585,0.08
4503,designs,18100,10801,0.06
4504,officially,18085,15456,0.06
4505,thanksgiving,18083,8428,0.94
4506,producers,18071,10763,0.07
4507,lied,18065,11622,0.03
4508,ownership,18064,10529,0.04
4509,allegations,18060,10126,0.02
4510,margaret,18053,7152,1.0
4511,colonel,18048,5478,0.74
4512,guilt,18047,11699,0.05
4513,appointed,18038,12196,0.02
4514,interviewed,18035,13421,0.02
4515,fitness,18033,7322,0.17
4516,disability,18032,6031,0.11
4517,bullet,18031,10953,0.07
4518,glory,18030,11749,0.19
4519,princess,18028,7390,0.55
4520,utility,18028,9400,0.08
4521,woke,18017,12948,0.03
4522,lt,18012,6063,0.52
4523,corp,18009,8265,0.97
4524,programming,18008,8527,0.06
4525,journalist,17995,12167,0.06
4526,feeding,17987,12001,0.06
4527,unexpected,17978,15113,0.04
4528,rome,17975,7922,0.99
4529,adoption,17966,7657,0.09
4530,poem,17964,6057,0.02
4531,errors,17962,9618,0.04
4532,advocates,17959,12313,0.09
4533,aaron,17951,7345,0.99
4534,loading,17949,6488,0.58
4535,peer,17949,8009,0.11
4536,annie,17944,3765,0.99
4537,agricultural,17941,8110,0.16
4538,bent,17940,12726,0.05
4539,flood,17936,9830,0.12
4540,intention,17934,13387,0.02
4541,boring,17932,13215,0.07
4542,consent,17931,8692,0.05
4543,supra,17913,462,0.01
4544,utah,17911,8550,1.0
4545,owns,17907,14121,0.02
4546,gaze,17905,10193,0.01
4547,adequate,17900,12542,0.03
4548,yield,17892,10197,0.1
4549,symbol,17887,11653,0.04
4550,educated,17881,12735,0.03
4551,examination,17851,11288,0.08
4552,cabinet,17850,10609,0.29
4553,chaos,17849,12797,0.11
4554,cuba,17844,5269,1.0
4555,robinson,17844,7391,1.0
4556,clay,17839,7501,0.52
4557,diagnosis,17839,8184,0.05
4558,physician,17838,9396,0.06
4559,exhibition,17834,7131,0.11
4560,inspiration,17833,13485,0.08
4561,oldest,17831,14284,0.02
4562,gospel,17821,7292,0.39
4563,closet,17803,11243,0.05
4564,mechanism,17800,10799,0.02
4565,marshall,17797,7503,0.98
4566,shadows,17794,10906,0.1
4567,brave,17791,12846,0.12
4568,surprisingly,17791,15689,0.14
4569,correctly,17782,13357,0.01
4570,acknowledged,17781,14794,0.02
4571,loaded,17766,13894,0.03
4572,modest,17764,14827,0.03
4573,pays,17763,13816,0.03
4574,encouraging,17757,14994,0.03
4575,carries,17755,14149,0.01
4576,recalls,17752,12295,0.01
4577,lit,17751,12595,0.05
4578,mask,17751,9469,0.09
4579,hispanic,17747,7267,0.97
4580,boundaries,17746,11206,0.03
4581,worlds,17736,10863,0.12
4582,bare,17730,13143,0.05
4583,doc,17728,6343,0.74
4584,roy,17722,6648,0.99
4585,creature,17720,9801,0.04
4586,wells,17718,7198,0.59
4587,overwhelming,17716,15162,0.01
4588,winds,17713,11084,0.07
4589,assumption,17707,11780,0.03
4590,closest,17704,15120,0.02
4591,craig,17704,7655,0.97
4592,mg,17695,3087,0.2
4593,calif,17691,10262,1.0
4594,overseas,17691,11677,0.07
4595,concentration,17682,10411,0.03
4596,healing,17678,9721,0.11
4597,creatures,17674,10609,0.04
4598,essence,17674,12662,0.13
4599,powder,17673,8874,0.09
4600,commonly,17664,13418,0.02
4601,doug,17661,7207,0.99
4602,goodbye,17656,11803,0.36
4603,invasion,17653,10118,0.06
4604,maintaining,17653,14133,0.06
4605,jesse,17651,6143,0.99
4606,rev,17650,6757,0.93
4607,currency,17648,7684,0.05
4608,argues,17643,11537,0.0
4609,counseling,17628,7525,0.12
4610,cooper,17623,6778,0.97
4611,reveals,17622,13642,0.02
4612,signals,17618,10683,0.03
4613,borders,17611,11329,0.12
4614,exhibit,17607,10299,0.11
4615,influenced,17604,12792,0.02
4616,reflects,17603,14182,0.0
4617,garbage,17598,11278,0.06
4618,nonetheless,17595,13755,0.45
4619,deadly,17587,13225,0.07
4620,effectiveness,17586,9601,0.05
4621,statistical,17579,8545,0.2
4622,drag,17568,12779,0.06
4623,cliff,17564,8722,0.31
4624,apologize,17561,12495,0.04
4625,aging,17547,10239,0.15
4626,balanced,17537,12696,0.04
4627,louisiana,17528,8673,1.0
4628,spare,17524,13766,0.1
4629,julie,17522,5959,0.98
4630,feb,17519,7774,1.0
4631,discourse,17512,7076,0.06
4632,neighborhoods,17508,10513,0.03
4633,stroke,17508,10027,0.08
4634,ow,17491,5712,0.83
4635,mommy,17488,7828,0.68
4636,bid,17480,11270,0.07
4637,cure,17479,10966,0.08
4638,resolve,17460,13771,0.02
4639,galaxy,17459,5569,0.39
4640,chuckles,17457,3168,0.71
4641,banking,17436,8527,0.14
4642,log,17436,10874,0.13
4643,overnight,17436,13942,0.06
4644,jerusalem,17433,5777,1.0
4645,celebration,17425,12661,0.11
4646,campaigns,17419,11505,0.03
4647,mall,17417,9537,0.3
4648,judy,17407,5431,1.0
4649,genuine,17405,13216,0.04
4650,intensity,17400,10705,0.03
4651,complaint,17396,10750,0.04
4652,titles,17394,10644,0.04
4653,conspiracy,17392,9573,0.07
4654,suits,17386,12315,0.04
4655,tear,17382,13586,0.06
4656,trigger,17375,12008,0.04
4657,inevitable,17372,14398,0.01
4658,theatre,17372,6490,0.71
4659,trillion,17366,8221,0.06
4660,habit,17364,13056,0.03
4661,oral,17358,7784,0.14
4662,expanding,17356,13826,0.05
4663,potatoes,17356,8025,0.06
4664,slight,17350,14250,0.03
4665,alongside,17336,14477,0.04
4666,productive,17335,12308,0.02
4667,turner,17334,6767,0.97
4668,billions,17333,12135,0.06
4669,integrated,17331,10802,0.09
4670,gods,17329,7673,0.22
4671,arena,17328,10730,0.29
4672,restrictions,17327,11188,0.03
4673,cats,17326,8627,0.16
4674,wright,17317,6994,0.99
4675,congratulations,17314,11841,0.7
4676,lemon,17300,7070,0.19
4677,carol,17287,7534,0.97
4678,harbor,17269,9693,0.52
4679,sheets,17260,11450,0.06
4680,announcement,17259,13027,0.02
4681,yep,17257,11516,0.91
4682,rhetoric,17253,10714,0.04
4683,practically,17246,14542,0.07
4684,trace,17243,11893,0.15
4685,behavioral,17241,6628,0.14
4686,porch,17239,8590,0.03
4687,enjoying,17236,14489,0.04
4688,underground,17231,11115,0.16
4689,transport,17227,10207,0.1
4690,praise,17226,11973,0.16
4691,doctrine,17223,6577,0.12
4692,rank,17212,10863,0.1
4693,attempting,17209,14216,0.03
4694,stole,17208,11867,0.04
4695,tube,17205,9036,0.06
4696,peoples,17203,8819,0.11
4697,acid,17197,7679,0.06
4698,hip,17197,11118,0.1
4699,piano,17197,8283,0.1
4700,endless,17196,14112,0.05
4701,buck,17191,8181,0.49
4702,hiring,17167,11195,0.05
4703,worn,17159,13080,0.02
4704,chips,17154,9586,0.06
4705,promising,17136,14504,0.03
4706,venture,17134,11638,0.12
4707,dramatically,17123,14593,0.01
4708,describing,17121,13506,0.04
4709,liberals,17118,7831,0.17
4710,basement,17112,10639,0.04
4711,demanding,17109,14514,0.02
4712,composition,17108,8863,0.05
4713,ethan,17105,1778,0.7
4714,spaces,17105,10289,0.04
4715,gym,17104,9771,0.09
4716,containing,17092,12195,0.01
4717,lonely,17086,12369,0.09
4718,suggestions,17083,12909,0.05
4719,reward,17082,11635,0.04
4720,nurses,17078,6957,0.11
4721,audio,17069,8915,0.18
4722,treaty,17069,6053,0.29
4723,comic,17053,8697,0.1
4724,tennis,17051,8526,0.14
4725,explosion,17043,10688,0.05
4726,manufacturers,17028,9761,0.12
4727,ranks,16997,13483,0.02
4728,smiles,16990,8823,0.04
4729,bitter,16986,13361,0.06
4730,expertise,16982,11872,0.02
4731,activists,16980,10029,0.05
4732,attending,16977,13546,0.04
4733,antonio,16976,7859,0.88
4734,horizon,16974,10842,0.17
4735,peaceful,16970,12160,0.04
4736,kerry,16949,5216,1.0
4737,mouse,16946,7669,0.26
4738,jean,16945,7487,0.96
4739,brazil,16944,6927,0.99
4740,jefferson,16942,7140,1.0
4741,parallel,16935,11431,0.05
4742,developments,16932,12287,0.04
4743,forcing,16924,13513,0.04
4744,pen,16921,10807,0.12
4745,providers,16921,7824,0.03
4746,rational,16921,9388,0.04
4747,amber,16900,3605,0.83
4748,architecture,16899,8779,0.13
4749,lean,16890,12583,0.12
4750,crystal,16885,9005,0.43
4751,sexy,16883,10486,0.1
4752,themes,16883,9966,0.05
4753,affordable,16879,10696,0.26
4754,donaldson,16879,1438,1.0
4755,apps,16878,5448,0.09
4756,cleared,16878,13226,0.01
4757,douglas,16872,8674,0.99
4758,slave,16872,7532,0.09
4759,arrival,16871,13213,0.02
4760,trucks,16868,10096,0.05
4761,artistic,16862,9554,0.05
4762,stones,16858,9366,0.22
4763,jet,16831,9780,0.24
4764,talented,16830,12545,0.04
4765,va,16830,8831,0.96
4766,invisible,16824,11497,0.11
4767,prospect,16824,13331,0.08
4768,butt,16823,11537,0.1
4769,wages,16814,8592,0.05
4770,importantly,16811,14196,0.07
4771,consultant,16809,11858,0.08
4772,acceptance,16794,11678,0.05
4773,commissioner,16786,9350,0.47
4774,regulatory,16784,7891,0.13
4775,accessible,16783,11364,0.02
4776,morris,16778,6732,1.0
4777,replacement,16772,11513,0.04
4778,tracking,16769,11388,0.09
4779,perceptions,16762,7252,0.06
4780,kentucky,16760,8407,1.0
4781,recalled,16759,11914,0.01
4782,orientation,16750,7810,0.06
4783,subtle,16747,13387,0.03
4784,planes,16746,9226,0.04
4785,damaged,16739,12517,0.02
4786,rally,16739,10717,0.07
4787,goddamn,16734,6470,0.28
4788,oxygen,16732,8116,0.06
4789,toys,16730,9601,0.13
4790,ballot,16721,8154,0.03
4791,pause,16711,10861,0.13
4792,excitement,16699,13490,0.03
4793,possession,16693,10807,0.04
4794,trapped,16693,12622,0.05
4795,burst,16690,12695,0.03
4796,prosecutor,16688,7875,0.13
4797,circles,16684,12605,0.03
4798,traditions,16683,9490,0.04
4799,functional,16682,8260,0.07
4800,christianity,16671,6190,0.98
4801,accuracy,16668,9352,0.05
4802,simultaneously,16649,12978,0.05
4803,twin,16637,10762,0.27
4804,opera,16625,7413,0.35
4805,ronald,16625,10293,1.0
4806,engaging,16624,12603,0.04
4807,epa,16622,3702,1.0
4808,baking,16620,6324,0.05
4809,hiv,16618,3171,0.99
4810,murphy,16615,6206,0.98
4811,habits,16613,11995,0.04
4812,shed,16610,12213,0.04
4813,emotion,16609,11592,0.04
4814,transformation,16606,10472,0.08
4815,bullshit,16603,8165,0.19
4816,jeans,16597,10303,0.06
4817,integration,16593,7956,0.09
4818,gravity,16584,8044,0.1
4819,heroes,16584,10802,0.17
4820,conflicts,16579,10312,0.04
4821,cohen,16578,5562,1.0
4822,branches,16572,10382,0.02
4823,meets,16549,13558,0.05
4824,glanced,16524,8053,0.0
4825,victor,16518,5688,0.82
4826,physicians,16514,6857,0.13
4827,refugees,16514,6184,0.08
4828,connecticut,16506,9753,1.0
4829,refers,16505,11784,0.01
4830,advocate,16499,12602,0.09
4831,debates,16499,9488,0.05
4832,evident,16496,12742,0.0
4833,biology,16493,8290,0.25
4834,fires,16492,9144,0.09
4835,angels,16489,8281,0.47
4836,spell,16488,10356,0.05
4837,gaza,16484,3488,0.99
4838,kong,16477,5321,0.99
4839,alaska,16475,7637,0.99
4840,enhance,16470,12236,0.02
4841,eligible,16468,10145,0.03
4842,invite,16467,13332,0.06
4843,bacteria,16464,5465,0.04
4844,reforms,16464,8618,0.03
4845,mate,16462,8770,0.07
4846,installed,16453,11125,0.02
4847,justin,16448,7144,0.97
4848,requirement,16446,10487,0.02
4849,purple,16445,10930,0.21
4850,min,16436,3305,0.29
4851,punch,16435,11769,0.13
4852,relate,16432,12680,0.01
4853,attracted,16419,12988,0.01
4854,attorneys,16417,8773,0.1
4855,lawn,16415,9781,0.1
4856,farther,16404,12330,0.06
4857,crossing,16400,11816,0.16
4858,jokes,16397,11310,0.03
4859,occasional,16388,14061,0.03
4860,flavor,16384,9224,0.05
4861,confirm,16377,13315,0.03
4862,requests,16377,11286,0.04
4863,evaluate,16374,11161,0.03
4864,fabric,16374,9979,0.03
4865,journalism,16370,8504,0.17
4866,sustainable,16370,7931,0.13
4867,african-american,16369,8493,1.0
4868,videotape,16358,5950,0.6
4869,celebrity,16357,10659,0.13
4870,proportion,16357,9937,0.02
4871,input,16354,9549,0.03
4872,scholarship,16354,8991,0.12
4873,implement,16352,11225,0.02
4874,cabin,16351,7111,0.11
4875,worthy,16350,12970,0.05
4876,abstract,16349,11145,0.27
4877,alarm,16344,11028,0.05
4878,wishes,16344,12502,0.02
4879,remarks,16337,12081,0.05
4880,da,16335,6534,0.54
4881,resist,16325,13339,0.04
4882,defending,16322,12604,0.07
4883,treatments,16318,8607,0.03
4884,myth,16317,9164,0.16
4885,jacob,16316,4754,0.99
4886,languages,16311,8587,0.04
4887,joins,16309,12582,0.01
4888,blues,16294,7210,0.39
4889,oscar,16283,7485,0.99
4890,bow,16281,9881,0.11
4891,cal,16280,4726,0.81
4892,flower,16277,9374,0.13
4893,attract,16271,13365,0.01
4894,brad,16269,6750,0.95
4895,magazines,16267,11111,0.04
4896,responsibilities,16261,11499,0.03
4897,plates,16256,10038,0.04
4898,improvements,16250,11031,0.04
4899,challenged,16245,13256,0.02
4900,dispute,16238,11258,0.03
4901,justify,16238,12090,0.01
4902,screening,16233,7218,0.09
4903,classical,16229,8472,0.13
4904,appeals,16228,9595,0.3
4905,surveillance,16226,8515,0.11
4906,disappear,16217,13313,0.02
4907,photographer,16204,8719,0.14
4908,complain,16201,12881,0.01
4909,desired,16196,11150,0.01
4910,miracle,16195,10995,0.14
4911,gm,16194,4547,0.85
4912,privilege,16192,10067,0.03
4913,struggled,16187,13562,0.0
4914,nato,16185,4627,0.99
4915,anchor,16181,10850,0.38
4916,calculated,16180,10201,0.02
4917,regarded,16179,11991,0.01
4918,sum,16179,11694,0.04
4919,cookies,16176,8178,0.11
4920,reminds,16175,13523,0.06
4921,pound,16174,9895,0.13
4922,regret,16158,12665,0.03
4923,printed,16157,11293,0.04
4924,sergeant,16151,5765,0.63
4925,campbell,16140,6495,1.0
4926,structural,16140,8289,0.09
4927,responding,16139,12781,0.08
4928,whispered,16136,8733,0.0
4929,noon,16133,10832,0.17
4930,tap,16129,10921,0.14
4931,fuckin,16125,2555,0.13
4932,logical,16125,11318,0.03
4933,counties,16123,7650,0.07
4934,vary,16114,12402,0.02
4935,generous,16111,13340,0.03
4936,senators,16104,8564,0.31
4937,handled,16095,13264,0.01
4938,arabia,16092,6320,1.0
4939,pleasant,16090,12204,0.15
4940,crown,16084,9704,0.37
4941,shops,16084,11364,0.04
4942,custody,16081,9160,0.03
4943,equality,16080,7887,0.1
4944,cruise,16067,7908,0.31
4945,signing,16067,11870,0.05
4946,baghdad,16061,5506,1.0
4947,insane,16061,11691,0.05
4948,frustration,16052,12814,0.03
4949,judicial,16052,6489,0.15
4950,realistic,16048,12251,0.02
4951,jamie,16046,4608,0.99
4952,tune,16045,12561,0.08
4953,sword,16036,6846,0.12
4954,edwards,16035,5977,1.0
4955,firing,16030,10777,0.06
4956,adopt,16022,11518,0.02
4957,wrap,16021,11799,0.14
4958,nomination,16019,8539,0.01
4959,compensation,16015,8166,0.07
4960,requiring,16005,12407,0.03
4961,mathematics,16000,4987,0.16
4962,handsome,15998,11847,0.07
4963,luxury,15985,11545,0.05
4964,francis,15981,6981,0.99
4965,teen,15980,9009,0.23
4966,implemented,15972,10365,0.01
4967,lobby,15971,10044,0.09
4968,rivers,15971,8520,0.37
4969,signature,15971,11551,0.08
4970,hong,15970,5114,0.99
4971,stanford,15967,7807,1.0
4972,administrators,15956,7853,0.08
4973,spectrum,15947,10306,0.08
4974,theoretical,15946,8294,0.08
4975,solo,15941,8842,0.24
4976,technological,15934,9220,0.08
4977,deserves,15930,13204,0.01
4978,ranging,15925,13089,0.01
4979,conscious,15918,11094,0.03
4980,divide,15917,11941,0.17
4981,collins,15906,6876,0.99
4982,touching,15903,12314,0.05
4983,enable,15900,12218,0.02
4984,documentary,15897,8943,0.06
4985,coaching,15895,7751,0.06
4986,ranch,15889,7197,0.36
4987,abilities,15878,10289,0.02
4988,maine,15877,7771,0.99
4989,actively,15866,12455,0.01
4990,gentle,15865,12283,0.06
4991,excess,15863,11149,0.04
4992,o'reilly,15863,2038,1.0
4993,styles,15860,9246,0.09
4994,demanded,15852,12246,0.0
4995,beast,15850,8583,0.35
4996,lucy,15849,3551,0.97
4997,frustrated,15848,13228,0.06
4998,revenues,15843,8677,0.04
4999,decrease,15838,10179,0.02
5000,tag,15832,10452,0.11
5001,observe,15831,11702,0.06
5002,preformatted,15831,4903,1.0
5003,transmission,15830,7226,0.06
5004,grocery,15824,10821,0.06
5005,martha,15824,5914,0.99
5006,wider,15823,12349,0.04
5007,hampshire,15822,7270,1.0
5008,photography,15821,6829,0.2
5009,teaspoon,15819,2844,0.01
5010,caring,15808,11500,0.06
5011,backs,15807,12554,0.02
5012,goodness,15802,11660,0.09
5013,parliament,15793,7402,0.49
5014,clue,15787,11749,0.04
5015,societies,15777,7941,0.05
5016,burns,15775,9000,0.49
5017,continuous,15761,8977,0.24
5018,provisions,15761,7424,0.04
5019,olympics,15755,6762,0.98
5020,literacy,15738,4451,0.15
5021,dried,15735,9980,0.04
5022,segment,15734,10771,0.04
5023,nationwide,15733,12305,0.1
5024,toilet,15733,9531,0.04
5025,collaboration,15732,9408,0.08
5026,participating,15730,11387,0.04
5027,output,15729,7924,0.03
5028,suggestion,15726,12676,0.02
5029,jose,15723,8555,0.99
5030,civilization,15716,8955,0.1
5031,historically,15715,12329,0.21
5032,approaching,15709,12929,0.06
5033,hers,15704,11220,0.06
5034,posting,15704,10502,0.03
5035,legend,15701,11115,0.22
5036,slavery,15700,6353,0.09
5037,addressing,15698,12317,0.07
5038,manual,15694,8934,0.21
5039,powell,15692,5623,1.0
5040,duties,15691,10465,0.03
5041,wheels,15688,9831,0.1
5042,compelling,15687,12450,0.02
5043,violation,15687,9962,0.02
5044,performances,15679,9970,0.04
5045,developers,15676,7411,0.08
5046,uh-huh,15673,8833,0.95
5047,awake,15670,11027,0.04
5048,opponent,15670,10862,0.02
5049,trauma,15668,7930,0.1
5050,bits,15667,11390,0.05
